Date,삼성전자,SK하이닉스,LG에너지솔루션,삼성바이오로직스,삼성전자우,현대차,셀트리온,기아,KB금융,POSCO홀딩스,신한지주,NAVER,삼성물산,삼성SDI,LG화학,현대모비스,HD현대중공업,하나금융지주,삼성생명,카카오,삼성화재,포스코퓨처엠,LG전자,메리츠금융지주,한화에어로스페이스,HD한국조선해양,크래프톤,HMM,한국전력,LG,KT&G,SK텔레콤,삼성에스디에스,HD현대일렉트릭,삼성전기,두산에너빌리티,우리금융지주,기업은행,고려아연,한미반도체,카카오뱅크,SK스퀘어,SK,KT,SK이노베이션,삼성중공업,한화오션,KODEX CD금리액티브(합성),포스코인터내셔널,현대글로비스,하이브,대한항공,S-Oil,DB손해보험,아모레퍼시픽,유한양행,TIGER CD금리투자KIS(합성),SK바이오팜,HD현대,LG이노텍,현대차2우B,넷마블,KODEX 200,LG디스플레이,LG생활건강,에코프로머티,CJ제일제당,한국항공우주,맥쿼리인프라,삼성E&A,LS ELECTRIC,HD현대마린솔루션,현대로템,한국타이어앤테크놀로지,SKC,삼성카드,LIG넥스원,삼양식품,KODEX KOFR금리액티브(합성),NH투자증권,미래에셋증권,LG유플러스,현대오토에버,HD현대미포,SK바이오사이언스,두산로보틱스,한진칼,GS,포스코DX,TIGER 미국S&P500,코웨이,시프트업,한화솔루션,롯데케미칼,한국가스공사,현대차우,TIGER KOFR금리액티브(합성),한국금융지주,엔씨소프트,삼성증권
2022-03-04,72900.0,129000.0,428500.0,787000.0,66100.0,177500.0,164423.078125,73800.0,58400.0,290500.0,38550.0,325500.0,113000.0,551000.0,558000.0,227000.0,114000.0,47250.0,61300.0,96600.0,189500.0,117500.0,127500.0,35050.0,53900.0,91500.0,298500.0,31000.0,24100.0,74100.0,80400.0,54900.0,140000.0,20700.0,170500.0,21250.0,14150.0,10550.0,552000.0,16975.0,48600.0,53000.0,232500.0,31850.0,201262.984375,5990.0,22640.2109375,12110.0,21450.0,88750.0,278500.0,28800.0,89300.0,58900.0,186500.0,52426.3046875,,85300.0,53700.0,345000.0,86500.0,104500.0,36575.0,17822.62890625,959000.0,,371000.0,37650.0,13700.0,23350.0,44250.0,,20150.0,34500.0,140500.0,32700.0,72500.0,89000.0,,11900.0,8920.0,13200.0,114000.0,81200.0,146000.0,,52600.0,41350.0,5760.0,13285.0,71100.0,,39469.5703125,198532.3125,42550.0,88200.0,,80000.0,459500.0,42800.0
2022-03-07,70100.0,119500.0,414000.0,764000.0,63400.0,168000.0,158653.84375,71100.0,55000.0,285500.0,37200.0,307000.0,107500.0,511000.0,514000.0,221000.0,116500.0,45300.0,59000.0,91600.0,181000.0,111000.0,120500.0,32800.0,55100.0,92500.0,271000.0,33800.0,23350.0,73200.0,80700.0,56400.0,136500.0,20150.0,156500.0,21250.0,13450.0,10350.0,577000.0,16475.0,47350.0,50700.0,226000.0,31950.0,194633.140625,5940.0,23596.2265625,11860.0,22700.0,84750.0,276500.0,27550.0,93600.0,57000.0,179500.0,52063.4921875,,85300.0,52900.0,338500.0,85400.0,100000.0,35755.0,17120.94921875,951000.0,,355500.0,38350.0,13700.0,26750.0,44300.0,,19900.0,33000.0,132000.0,31850.0,73900.0,82500.0,,11400.0,8410.0,13350.0,118500.0,82000.0,147000.0,,50900.0,41900.0,5700.0,13205.0,66900.0,,38860.64453125,184625.46875,47000.0,85100.0,,76200.0,424500.0,41050.0
2022-03-08,69500.0,118000.0,410500.0,769000.0,63200.0,168000.0,163461.53125,69600.0,53200.0,276500.0,36400.0,304500.0,108000.0,497000.0,503000.0,219000.0,113500.0,44300.0,58500.0,92100.0,181000.0,103000.0,118000.0,31700.0,53300.0,91100.0,273500.0,33950.0,23500.0,73000.0,80600.0,56200.0,137000.0,19700.0,156500.0,20800.0,13500.0,10300.0,552000.0,16075.0,48000.0,49250.0,231000.0,31950.0,191791.78125,5770.0,22466.390625,11725.0,20800.0,86000.0,274000.0,27100.0,91900.0,56000.0,174000.0,52517.0078125,,86600.0,51800.0,346000.0,85600.0,101500.0,35290.0,17027.392578125,933000.0,,345000.0,36650.0,13600.0,26600.0,43900.0,,19550.0,33150.0,129500.0,31700.0,71700.0,82000.0,,11250.0,8320.0,13300.0,120000.0,79800.0,145500.0,,50200.0,40650.0,5670.0,12960.0,66700.0,,39192.78515625,184145.921875,43800.0,85000.0,,77400.0,430500.0,41000.0
2022-03-10,69500.0,118000.0,410500.0,769000.0,63200.0,168000.0,163461.53125,69600.0,53200.0,276500.0,36400.0,304500.0,108000.0,497000.0,503000.0,219500.0,113500.0,45650.0,58500.0,92100.0,181000.0,103000.0,118000.0,31700.0,53300.0,91100.0,273500.0,33950.0,23500.0,73000.0,80600.0,56200.0,137000.0,19700.0,156500.0,20800.0,13500.0,10500.0,552000.0,16075.0,48000.0,49250.0,231000.0,31950.0,191791.78125,5770.0,22466.390625,11955.0,20800.0,86000.0,274000.0,27100.0,91900.0,58900.0,174000.0,52517.0078125,,86600.0,51800.0,346000.0,85600.0,101500.0,36020.0,17027.392578125,933000.0,,345000.0,36650.0,13600.0,26600.0,43900.0,,19550.0,33150.0,129500.0,31700.0,71700.0,82000.0,,11250.0,8320.0,13300.0,120000.0,79800.0,145500.0,,50200.0,40650.0,5670.0,13210.0,66700.0,,39192.78515625,184145.921875,43800.0,85000.0,,77400.0,430500.0,41000.0
2022-03-11,70000.0,118000.0,391000.0,787000.0,63200.0,168000.0,166346.15625,69600.0,53200.0,282000.0,37350.0,304500.0,108000.0,497000.0,472000.0,209500.0,112000.0,46550.0,59800.0,92100.0,185500.0,101000.0,122000.0,31700.0,53300.0,91100.0,285000.0,33000.0,24750.0,73600.0,80600.0,56200.0,139500.0,19750.0,156500.0,20800.0,14050.0,10550.0,552000.0,16350.0,48900.0,51400.0,247000.0,31950.0,191791.78125,5860.0,22466.390625,11860.0,20800.0,85000.0,284000.0,27100.0,91900.0,57600.0,167500.0,52517.0078125,,87300.0,52900.0,351000.0,85600.0,108000.0,35885.0,17027.392578125,911000.0,,348500.0,38400.0,13600.0,26600.0,43900.0,,19700.0,33750.0,129500.0,31700.0,75200.0,86300.0,,11250.0,8320.0,13300.0,120500.0,79800.0,148000.0,,50200.0,40650.0,5670.0,13235.0,67400.0,,39192.78515625,191818.671875,42100.0,85500.0,,76500.0,452000.0,41200.0
2022-03-14,70200.0,116000.0,363500.0,799000.0,63100.0,164500.0,173557.6875,68800.0,55800.0,287000.0,37650.0,329000.0,114500.0,491000.0,457000.0,205500.0,113500.0,46400.0,60000.0,103500.0,184500.0,98900.0,122000.0,31750.0,54700.0,92900.0,281000.0,34500.0,24550.0,72400.0,81300.0,59300.0,139000.0,20600.0,152000.0,23350.0,14250.0,10550.0,590000.0,15900.0,49800.0,52200.0,237500.0,32800.0,185161.9375,5800.0,21727.650390625,11745.0,21650.0,84000.0,285000.0,28700.0,85500.0,58500.0,154000.0,52335.6015625,,88300.0,52700.0,339500.0,84200.0,106000.0,35820.0,17354.84375,841000.0,,343500.0,38600.0,13600.0,27850.0,46000.0,,19300.0,33150.0,126000.0,32000.0,76100.0,85200.0,,11300.0,8210.0,13950.0,117000.0,83400.0,147000.0,,52300.0,40850.0,5830.0,13260.0,66100.0,,39026.71484375,192777.765625,42150.0,83000.0,,76100.0,444500.0,41150.0
2022-03-15,70200.0,116000.0,359500.0,799000.0,63100.0,164500.0,173557.6875,68800.0,55800.0,287000.0,37650.0,329000.0,114500.0,491000.0,457000.0,205500.0,113500.0,46400.0,59800.0,103500.0,184500.0,98900.0,122000.0,31750.0,54700.0,92900.0,281000.0,34500.0,24550.0,72400.0,81300.0,59300.0,139000.0,20600.0,152000.0,23350.0,14450.0,10550.0,590000.0,15525.0,49800.0,51300.0,233500.0,32800.0,185161.9375,5530.0,21727.650390625,11680.0,21650.0,84000.0,285000.0,28700.0,85500.0,58500.0,153500.0,52335.6015625,,88300.0,52700.0,341000.0,84200.0,106000.0,35510.0,17354.84375,832000.0,,343500.0,38600.0,13600.0,27850.0,46000.0,,18950.0,33150.0,126000.0,32000.0,76100.0,85200.0,,11300.0,8210.0,13950.0,117000.0,83400.0,136000.0,,52300.0,40850.0,5830.0,13055.0,66100.0,,39026.71484375,192298.21875,40600.0,82000.0,,76100.0,440000.0,40300.0
2022-03-16,70400.0,116000.0,359500.0,799000.0,63100.0,164500.0,174038.46875,68800.0,55800.0,283000.0,37900.0,329000.0,114500.0,491000.0,442000.0,208000.0,113500.0,47200.0,61200.0,103500.0,184500.0,98000.0,125000.0,31750.0,54700.0,92900.0,281000.0,32000.0,24650.0,72500.0,81300.0,59300.0,140000.0,20600.0,152000.0,23350.0,14500.0,10550.0,590000.0,15675.0,49800.0,51300.0,234500.0,32800.0,185161.9375,5530.0,21727.650390625,11825.0,21650.0,84750.0,285000.0,28700.0,85500.0,59200.0,155000.0,52335.6015625,,88300.0,52400.0,362500.0,84200.0,106000.0,36040.0,17354.84375,832000.0,,343500.0,38600.0,13600.0,27850.0,46000.0,,19300.0,33150.0,126000.0,32000.0,76100.0,85200.0,,11300.0,8210.0,13950.0,118500.0,83400.0,137500.0,,52300.0,40850.0,5830.0,13315.0,66800.0,,38196.359375,197093.671875,40700.0,82700.0,,74700.0,440000.0,40300.0
2022-03-17,70400.0,116000.0,376000.0,799000.0,63100.0,164500.0,174038.46875,68800.0,55800.0,283000.0,37900.0,329000.0,114500.0,491000.0,442000.0,208000.0,113500.0,47200.0,62300.0,103500.0,184500.0,98000.0,125000.0,31750.0,54700.0,92900.0,281000.0,32000.0,24650.0,72500.0,81300.0,59300.0,140000.0,20600.0,152000.0,23350.0,14650.0,10550.0,590000.0,16100.0,52100.0,51300.0,235500.0,32800.0,185161.9375,5510.0,21727.650390625,12015.0,21650.0,84750.0,285000.0,28700.0,85500.0,59200.0,154000.0,52335.6015625,,92000.0,52400.0,370000.0,84200.0,106000.0,36585.0,17354.84375,863000.0,,343500.0,38600.0,13600.0,27850.0,46000.0,,19400.0,33150.0,126000.0,32000.0,76100.0,85200.0,,11300.0,8210.0,13950.0,120000.0,83400.0,138000.0,,52300.0,40850.0,5830.0,13330.0,66800.0,,38196.359375,196614.125,39450.0,82600.0,,74700.0,467000.0,42550.0
2022-03-18,70700.0,124000.0,382000.0,828000.0,64100.0,171000.0,179326.921875,72000.0,57500.0,287000.0,38200.0,344500.0,115500.0,504000.0,488500.0,210500.0,108500.0,47750.0,62600.0,108500.0,188000.0,105500.0,123500.0,34600.0,51400.0,89000.0,286000.0,33950.0,24000.0,75300.0,81500.0,58100.0,141500.0,20500.0,161000.0,22400.0,14800.0,10600.0,569000.0,16500.0,52800.0,53500.0,238500.0,32900.0,188950.421875,5530.0,21336.552734375,12030.0,21450.0,90000.0,285500.0,30450.0,85400.0,61000.0,151000.0,54240.36328125,,91900.0,52200.0,382000.0,85600.0,110000.0,36665.0,18524.306640625,838000.0,,353500.0,39900.0,13600.0,26200.0,46550.0,,19750.0,33800.0,135500.0,32050.0,73700.0,92300.0,,11450.0,8230.0,13550.0,121500.0,76700.0,148000.0,,57600.0,40300.0,6040.0,13375.0,70000.0,,39801.71484375,194695.9375,39750.0,82700.0,,76300.0,467000.0,42500.0
2022-03-21,69900.0,124000.0,382000.0,828000.0,64100.0,171000.0,179326.921875,72000.0,57500.0,287000.0,38200.0,344500.0,115500.0,504000.0,488500.0,210500.0,108500.0,47400.0,62600.0,108500.0,188500.0,106000.0,123000.0,34600.0,51400.0,89000.0,286000.0,33950.0,24000.0,73600.0,81500.0,58100.0,141500.0,20500.0,161000.0,22400.0,14800.0,10600.0,569000.0,16500.0,52800.0,53500.0,238500.0,32900.0,188950.421875,5530.0,21336.552734375,12010.0,21450.0,91000.0,285500.0,30450.0,85400.0,61000.0,151000.0,54240.36328125,,91900.0,52100.0,382000.0,85600.0,110000.0,36290.0,18524.306640625,838000.0,,353500.0,39900.0,13550.0,26200.0,46550.0,,19750.0,33800.0,135500.0,32050.0,73700.0,92300.0,,11450.0,8230.0,13550.0,121500.0,76700.0,148000.0,,57600.0,40300.0,6040.0,13610.0,70000.0,,39801.71484375,194695.9375,39750.0,82700.0,,76000.0,467000.0,42500.0
2022-03-22,70300.0,123500.0,397500.0,836000.0,63600.0,173500.0,161538.46875,71300.0,58600.0,293000.0,38700.0,339500.0,114000.0,509000.0,492000.0,210000.0,114000.0,48200.0,63000.0,106500.0,198000.0,107000.0,124000.0,34500.0,53700.0,90800.0,279000.0,31150.0,23050.0,74400.0,80500.0,57200.0,130000.0,20400.0,165500.0,21700.0,14900.0,10750.0,575000.0,16525.0,50900.0,53700.0,239500.0,33800.0,201262.984375,5700.0,22118.748046875,12140.0,22100.0,92250.0,289000.0,29950.0,89400.0,64800.0,155000.0,53242.62890625,,89800.0,52400.0,411500.0,84000.0,109000.0,36620.0,18711.421875,866000.0,,353000.0,43000.0,13550.0,27100.0,46850.0,,19900.0,34200.0,141000.0,32100.0,77000.0,90800.0,,11400.0,8370.0,13700.0,119500.0,79000.0,145000.0,,60200.0,40150.0,6150.0,13660.0,67700.0,,39303.5,196134.578125,40550.0,83300.0,,77000.0,463000.0,41600.0
2022-03-23,70500.0,123500.0,407000.0,835000.0,63900.0,176000.0,162980.765625,71800.0,61100.0,306500.0,39700.0,345500.0,114000.0,520000.0,508000.0,213000.0,115500.0,49350.0,63900.0,106500.0,201500.0,111000.0,123000.0,36150.0,53600.0,91300.0,283000.0,31200.0,23100.0,75300.0,80500.0,58100.0,133500.0,20600.0,166000.0,21850.0,15100.0,10750.0,588000.0,16525.0,52300.0,55700.0,238000.0,34150.0,199368.734375,5690.0,22162.203125,12235.0,22100.0,92750.0,297500.0,29850.0,89400.0,67200.0,156500.0,53424.03515625,,89400.0,53200.0,398500.0,83900.0,112000.0,36940.0,18992.091796875,862000.0,,365500.0,43000.0,13500.0,26600.0,46850.0,,19850.0,34300.0,142000.0,32050.0,75300.0,89600.0,,11400.0,8440.0,13950.0,119000.0,78800.0,155000.0,,59100.0,40500.0,6180.0,13810.0,67600.0,,39912.4296875,198532.3125,40850.0,83700.0,,77700.0,469000.0,41750.0
2022-03-24,69800.0,120500.0,408000.0,824000.0,63800.0,176000.0,161538.46875,72100.0,61400.0,304000.0,39800.0,340000.0,112500.0,531000.0,531000.0,210000.0,117000.0,49750.0,63800.0,105000.0,200000.0,113000.0,121000.0,37800.0,54400.0,91500.0,280500.0,31150.0,23050.0,75500.0,80900.0,57300.0,131000.0,20200.0,164500.0,22700.0,15200.0,10800.0,590000.0,16650.0,51400.0,55600.0,240500.0,34600.0,200315.859375,5710.0,22596.755859375,12165.0,22050.0,94500.0,300000.0,30000.0,90600.0,67300.0,155500.0,53333.33203125,,89800.0,53400.0,406000.0,84500.0,110000.0,36770.0,18758.19921875,865000.0,,369500.0,43100.0,13550.0,26700.0,46950.0,,20100.0,34300.0,142500.0,32250.0,76700.0,95000.0,,11450.0,8360.0,14000.0,117000.0,79900.0,155500.0,,63100.0,40500.0,6180.0,13735.0,67900.0,,39358.859375,195175.484375,42750.0,83700.0,,76800.0,462500.0,41400.0
2022-03-25,69800.0,118000.0,439000.0,819000.0,63900.0,174000.0,159134.609375,71600.0,60900.0,299500.0,40100.0,333000.0,112000.0,541000.0,526000.0,210500.0,117500.0,49350.0,63800.0,105000.0,201000.0,117500.0,120500.0,36150.0,55500.0,90500.0,278500.0,30200.0,23050.0,74200.0,80800.0,57000.0,130500.0,20550.0,163500.0,22150.0,15100.0,10900.0,592000.0,17175.0,51000.0,55100.0,240500.0,35000.0,195106.703125,5710.0,22422.93359375,12235.0,22100.0,93250.0,301000.0,29750.0,92200.0,67500.0,155500.0,53424.03515625,,91000.0,53800.0,406000.0,83600.0,109500.0,36620.0,19225.984375,865000.0,,367500.0,43400.0,13550.0,26500.0,46900.0,,20150.0,34100.0,145000.0,32000.0,76600.0,94000.0,,11350.0,8390.0,14000.0,118000.0,78100.0,154500.0,,64000.0,40800.0,6190.0,13900.0,67500.0,,38860.64453125,191339.125,41400.0,83200.0,,76300.0,463500.0,41400.0
2022-03-28,69700.0,118000.0,439000.0,823000.0,63900.0,174500.0,161538.46875,71400.0,61200.0,299500.0,41100.0,331500.0,111000.0,533000.0,523000.0,211000.0,117500.0,49250.0,65000.0,105000.0,208000.0,117000.0,120000.0,37150.0,55500.0,90700.0,278500.0,29650.0,23200.0,74600.0,80800.0,58000.0,132000.0,20250.0,163500.0,21900.0,15250.0,10900.0,589000.0,17225.0,51000.0,55100.0,240500.0,35850.0,198895.1875,5700.0,22509.845703125,12280.0,22050.0,94000.0,301000.0,29750.0,97900.0,69800.0,153000.0,53605.44140625,,90000.0,54100.0,391000.0,84000.0,110000.0,36645.0,19132.427734375,835000.0,,376500.0,45050.0,13600.0,27750.0,45250.0,,20300.0,34150.0,144500.0,32000.0,78800.0,92800.0,,11450.0,8450.0,13950.0,116500.0,79000.0,154500.0,,59400.0,43050.0,6110.0,13980.0,67700.0,,38860.64453125,192298.21875,41100.0,83500.0,,76000.0,457000.0,41650.0
2022-03-29,70200.0,120000.0,441000.0,828000.0,64300.0,176500.0,163942.3125,71800.0,60600.0,299000.0,41300.0,334000.0,112500.0,542000.0,523000.0,213000.0,123000.0,49050.0,65100.0,105500.0,207500.0,121000.0,120000.0,38600.0,52000.0,89400.0,273000.0,29150.0,22550.0,75100.0,81100.0,58300.0,135500.0,20150.0,163000.0,21100.0,15450.0,10950.0,593000.0,17575.0,49750.0,57500.0,246500.0,35250.0,198421.625,5680.0,21597.283203125,12260.0,21650.0,95750.0,299000.0,29900.0,97800.0,69100.0,159000.0,53424.03515625,,91600.0,53900.0,391500.0,85500.0,110000.0,36835.0,19179.20703125,859000.0,,372500.0,41600.0,13650.0,26600.0,44500.0,,19950.0,33800.0,146500.0,32100.0,72200.0,92300.0,,11400.0,8540.0,13900.0,118000.0,78800.0,150500.0,,63100.0,42950.0,6200.0,14075.0,67600.0,,39137.4296875,192777.765625,39500.0,84400.0,,76000.0,462000.0,41950.0
2022-03-30,69900.0,121000.0,440500.0,844000.0,63500.0,181000.0,167307.6875,73700.0,60000.0,290000.0,41200.0,339000.0,113000.0,561000.0,525000.0,215000.0,117500.0,48450.0,64800.0,106500.0,207500.0,119500.0,121000.0,39050.0,53400.0,89200.0,272500.0,29300.0,22700.0,74800.0,80900.0,56300.0,134500.0,20750.0,166500.0,20400.0,15200.0,10850.0,576000.0,17350.0,50300.0,56200.0,242000.0,34400.0,200315.859375,5700.0,21423.462890625,12335.0,21250.0,95500.0,309500.0,30150.0,96800.0,68500.0,160000.0,53514.73828125,,90400.0,53300.0,387000.0,88000.0,111000.0,36965.0,18758.19921875,863000.0,,373500.0,42300.0,13650.0,26650.0,44150.0,,19850.0,34300.0,146500.0,32150.0,72700.0,94500.0,,11400.0,8520.0,13800.0,119500.0,77900.0,156000.0,,62200.0,42600.0,6200.0,14110.0,67700.0,,39082.07421875,191818.671875,39150.0,86500.0,,76800.0,465000.0,42050.0
2022-03-31,69600.0,118000.0,442000.0,827000.0,63000.0,180500.0,164903.84375,74000.0,61300.0,293000.0,41500.0,340500.0,114000.0,596000.0,532000.0,215000.0,119500.0,48600.0,65900.0,106500.0,219000.0,120500.0,120500.0,40650.0,52200.0,88900.0,275500.0,29150.0,22650.0,76400.0,80700.0,56900.0,138500.0,21450.0,165000.0,20450.0,15350.0,10850.0,585000.0,17500.0,51600.0,56800.0,242000.0,35700.0,203630.78125,5680.0,21553.828125,12390.0,21500.0,96250.0,309500.0,30200.0,96700.0,69900.0,160000.0,52970.5234375,,89800.0,53800.0,387000.0,86600.0,111500.0,37080.0,19319.54296875,858000.0,,369500.0,42300.0,13700.0,26200.0,45150.0,,20350.0,33650.0,154500.0,32300.0,71900.0,93200.0,,11400.0,8560.0,14000.0,120500.0,78300.0,157000.0,,61900.0,43900.0,6200.0,14085.0,68500.0,,39801.71484375,200930.046875,39600.0,86200.0,,78400.0,467500.0,41900.0
2022-04-01,69100.0,116000.0,428000.0,820000.0,63000.0,178000.0,162500.0,74200.0,60800.0,288000.0,41450.0,335500.0,112500.0,587000.0,523000.0,217000.0,119000.0,48400.0,65400.0,106000.0,220000.0,119500.0,117500.0,40600.0,52200.0,86100.0,278000.0,28900.0,22950.0,76200.0,81000.0,57200.0,139500.0,21250.0,161500.0,20300.0,15350.0,10950.0,590000.0,17500.0,50900.0,56300.0,241500.0,36500.0,203630.78125,5630.0,21075.8203125,12295.0,21550.0,95000.0,323000.0,31200.0,98300.0,70300.0,165500.0,53514.73828125,,88800.0,54000.0,384500.0,85500.0,108000.0,36795.0,18804.978515625,896000.0,,379500.0,41850.0,13800.0,25800.0,44300.0,,20050.0,34650.0,154500.0,32200.0,71800.0,98000.0,,11450.0,8500.0,14000.0,125000.0,76600.0,153000.0,,62800.0,43950.0,6150.0,13930.0,67200.0,,39580.28515625,197573.21875,38800.0,85300.0,,77400.0,467000.0,42200.0
2022-04-04,69300.0,117000.0,438500.0,816000.0,62700.0,178000.0,163461.53125,73700.0,61100.0,294000.0,41500.0,338000.0,113000.0,585000.0,526000.0,215000.0,121000.0,48500.0,65800.0,105500.0,219500.0,122500.0,117000.0,40700.0,52700.0,86500.0,298500.0,28550.0,23250.0,75500.0,81400.0,58500.0,139000.0,21200.0,161500.0,21000.0,15300.0,11000.0,602000.0,17500.0,50800.0,56200.0,247500.0,36650.0,205525.015625,5670.0,21510.373046875,12390.0,21750.0,93500.0,313500.0,31950.0,101000.0,69700.0,167000.0,53424.03515625,,90500.0,54700.0,385000.0,85700.0,109500.0,36970.0,18758.19921875,904000.0,,388000.0,42050.0,13850.0,25450.0,43550.0,,19950.0,34600.0,159000.0,32650.0,72400.0,101000.0,,11550.0,8540.0,14150.0,127000.0,76800.0,155500.0,,62600.0,44700.0,6160.0,13935.0,67700.0,,39580.28515625,197093.671875,39150.0,85600.0,,78200.0,476000.0,42200.0
2022-04-05,69200.0,116500.0,449000.0,813000.0,62600.0,179000.0,164903.84375,73800.0,59500.0,289500.0,40400.0,342500.0,112500.0,600000.0,540000.0,217000.0,126500.0,47100.0,65000.0,107500.0,215000.0,124500.0,117500.0,39300.0,51300.0,87200.0,293500.0,28500.0,23000.0,75300.0,81400.0,57700.0,140000.0,21400.0,162500.0,21000.0,14850.0,10800.0,605000.0,17500.0,49800.0,56500.0,247500.0,36750.0,204104.34375,5660.0,21771.10546875,12420.0,21500.0,93000.0,311500.0,32000.0,99900.0,69400.0,167000.0,53333.33203125,,90100.0,55200.0,378000.0,85800.0,111500.0,36935.0,18150.078125,909000.0,,389000.0,40950.0,13900.0,25100.0,43950.0,,19850.0,34750.0,160000.0,32450.0,71000.0,104000.0,,11450.0,8540.0,14000.0,126000.0,78000.0,155000.0,,62100.0,44800.0,6200.0,13985.0,67200.0,,39469.5703125,191339.125,38450.0,86000.0,,77500.0,480000.0,41850.0
2022-04-06,68500.0,113000.0,444500.0,813000.0,62200.0,180000.0,162019.234375,76400.0,59700.0,285000.0,40800.0,330000.0,111000.0,598000.0,530000.0,216000.0,127000.0,47450.0,65600.0,105000.0,220500.0,124500.0,114000.0,40600.0,51900.0,85800.0,287000.0,27650.0,22750.0,74800.0,81200.0,57900.0,139000.0,20800.0,158500.0,20550.0,15000.0,10950.0,631000.0,16850.0,48350.0,56700.0,248500.0,37100.0,198895.1875,5570.0,21293.095703125,12320.0,21600.0,94750.0,300000.0,32200.0,100000.0,72300.0,162000.0,53333.33203125,,88300.0,54900.0,374500.0,86700.0,109500.0,36555.0,17495.177734375,895000.0,,389000.0,43100.0,13950.0,25200.0,43700.0,,19400.0,34100.0,158500.0,32850.0,71500.0,102000.0,,11350.0,8430.0,14000.0,127000.0,76700.0,147500.0,,62400.0,44600.0,6090.0,13895.0,66500.0,,38528.50390625,188941.390625,38250.0,86200.0,,76300.0,474000.0,40800.0
2022-04-07,68000.0,113500.0,436500.0,810000.0,62000.0,178500.0,160096.15625,75900.0,58200.0,280500.0,40300.0,321000.0,109000.0,583000.0,518000.0,212000.0,121500.0,46700.0,65200.0,99900.0,220000.0,124000.0,114500.0,40350.0,50400.0,82300.0,284000.0,25800.0,22000.0,73800.0,81400.0,58000.0,136500.0,20250.0,155500.0,20500.0,15150.0,10950.0,630000.0,17000.0,46200.0,55400.0,246000.0,36000.0,190844.65625,5410.0,20641.267578125,12160.0,20900.0,96000.0,290000.0,31800.0,97500.0,71700.0,156000.0,52244.8984375,,86400.0,54500.0,376500.0,86100.0,104000.0,36075.0,17214.5078125,865000.0,,392000.0,41800.0,13950.0,24100.0,43050.0,,19050.0,33550.0,159000.0,32700.0,69300.0,105500.0,,11250.0,8320.0,14000.0,128000.0,73100.0,143500.0,,61100.0,43150.0,5990.0,13745.0,65100.0,,36757.078125,189420.9375,37000.0,85700.0,,75300.0,462000.0,40550.0
2022-04-08,67800.0,112000.0,439500.0,809000.0,62000.0,176500.0,157692.3125,74900.0,58200.0,283000.0,40250.0,316500.0,109500.0,601000.0,525000.0,209000.0,124000.0,46350.0,64500.0,98000.0,216500.0,139000.0,122000.0,39800.0,50700.0,82400.0,280000.0,25950.0,22050.0,74500.0,81800.0,60500.0,137000.0,20800.0,157500.0,20700.0,15200.0,11000.0,628000.0,17000.0,46100.0,56200.0,248000.0,36300.0,195580.265625,5450.0,20684.72265625,12140.0,21150.0,95500.0,283500.0,31650.0,99000.0,71100.0,154000.0,55238.09375,,87400.0,54800.0,381500.0,86200.0,103500.0,36100.0,17588.736328125,868000.0,,395000.0,41750.0,14000.0,24300.0,43200.0,,19100.0,33700.0,166500.0,32600.0,70300.0,107500.0,,11300.0,8410.0,14200.0,128000.0,74000.0,143000.0,,61200.0,43300.0,6020.0,13910.0,66000.0,,37421.36328125,188461.84375,37250.0,85600.0,,75900.0,458000.0,40850.0
2022-04-11,67900.0,111500.0,425000.0,801000.0,61900.0,179500.0,155769.234375,77500.0,59600.0,286000.0,41150.0,313000.0,109500.0,585000.0,510000.0,208000.0,127500.0,47000.0,65700.0,95100.0,219500.0,126500.0,125000.0,40800.0,51000.0,84200.0,281500.0,26550.0,21900.0,74900.0,82300.0,62500.0,136500.0,21500.0,156000.0,20200.0,15450.0,11250.0,619000.0,16500.0,45350.0,56100.0,248500.0,36800.0,195580.265625,5550.0,20858.54296875,12230.0,21500.0,95000.0,282000.0,31100.0,103500.0,71900.0,156000.0,54240.36328125,,87100.0,55500.0,368500.0,87500.0,102500.0,36100.0,17308.064453125,881000.0,,397000.0,41350.0,14000.0,24350.0,43700.0,,18950.0,34100.0,159500.0,33050.0,69600.0,104000.0,,11350.0,8450.0,14600.0,126000.0,76200.0,139500.0,,60000.0,44400.0,5910.0,13890.0,66700.0,,38196.359375,188461.84375,37800.0,86800.0,,76600.0,453500.0,41050.0
2022-04-12,67000.0,111000.0,411000.0,790000.0,60500.0,178000.0,154807.6875,76800.0,59600.0,282000.0,40950.0,308500.0,108500.0,577000.0,505000.0,206500.0,129500.0,46900.0,65500.0,94100.0,216500.0,126000.0,122500.0,41200.0,50800.0,85700.0,267000.0,26600.0,21600.0,72900.0,82000.0,62500.0,136000.0,21550.0,155000.0,20100.0,15450.0,11200.0,617000.0,15900.0,45300.0,55400.0,244000.0,36000.0,189897.546875,5550.0,21727.650390625,12085.0,21450.0,96000.0,283500.0,31150.0,100000.0,70400.0,158000.0,54058.95703125,,84600.0,55400.0,369500.0,86900.0,102500.0,35760.0,17308.064453125,882000.0,,393500.0,41400.0,13950.0,23750.0,43650.0,,18800.0,33450.0,157000.0,32750.0,69900.0,104000.0,,11250.0,8360.0,14400.0,123000.0,78000.0,136000.0,,59600.0,43600.0,5920.0,13695.0,65700.0,,37587.43359375,187982.296875,37850.0,86200.0,,75100.0,458000.0,40500.0
